status,tenant,productCode,sourceType,productType,supportCountryCode,vendorCode,dataPolicyCode,larkProductCode,typeOfSim,operatorCode,purchaseType,skuType,dataType,baseSimEsimSkuCode,importType,supportedCountries,supportedCountryName,dailyResetTime,activationTime,networkType,apnOriginal,apn,onsiteCarrier,localPhoneNumber,localNumberCountry,hotspot,kycCode,kycNeeded,kycLinks,topUpOptions,activation,unsupportedApps,telcoPerks,note,dataPlanType,dateCreated,lastModifiedDate,createdAt,createdBy,updatedAt,updatedBy
Active,US,DCEURWMY,D,C,EUR,WM,Y,EEURWMF,eSIM,WORLDMOVE,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"AD,AT,BE,CH,CY,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GI,GR,HR,HU,IE,IM,IS,IT,JE,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,VA","Andorra, Austria, Belgium, Switzerland, Cyprus, Czech Republic, Germany, Denmark, Estonia, Spain, Finland, Faroe Islands, France, United Kingdom, Gibraltar, Greece, Croatia, Hungary, Ireland, Isle of Man, Iceland, Italy, Jersey, Liechtenstein, Lithuania, Luxembourg, Latvia, Malta, Netherlands, Norway, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, San Marino, Vatican",Count 24h,It will be activated after installing the QR code to your device. Installation right before your flight / right after landing is recommended.,4G/5G,orange,orange,Orange,Yes,FR,Yes,1,No,,No,,,"If Orange is found, this network should be prioritized. In addition, we recommend that customers enable automatic network connection, which usually allows them to access data when they arrive at their destination","- Query traffic: Dial #123#

- 12GB (up to 20GB): Unrestricted phone and text messaging in Europe; 30 minute international long distance - worldwide, 200 text messages sent from Europe to the world.

- 100GB: Unrestricted phone and text messaging in Europe; 120 minute international long distance - worldwide, 1000 text messages sent from Europe to the world.",,1764143809000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCE30BCF,D,C,E30,BC,F,EE30BCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"BG,CZ,DK,DE,EE,ES,FI,FR,GR,HR,HU,IS,IT,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,CY,AT,GB,IE,GI","Bulgaria, Czech Republic, Denmark, Germany, Estonia, Spain, Finland, France, Greece, Croatia, Hungary, Iceland, Italy, Lithuania, Luxembourg, Latvia, Malta, Netherlands, Norway, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Cyprus, Austria, United Kingdom, Ireland, Gibraltar",GMT+8,It will be activated after receiving the network signal.,4G/5G,internet.proximus.be,internet.proximus.be,"Greece-Vodafone
Netherlands-Vodafone
France-SFR
Spain-Movistar
Hungary-Telenor Hungary
Croatia-Telemach
Italy-Wind Telecomunicazioni SpA
Romania-Vodafone
Czech-Vodafone
Slovakia-O2
Austria-A1.net
United Kingdom-Vodafone UK
Denmark-TDC
Sweden-Tele2
Norway-Telia
Finland-Alcom
Lithuania-BITĖ
Latvia-Bite
Estonia-Tele2
Poland-Plus
Germany-Vodafone
Gibraltar (UK)-GibTel
Portugal-MEO
Luxembourg-Tango
Republic of Ireland-Eir
Iceland-Siminn
Malta-Vodafone
Cyprus-Cytamobile-Vodafone
Bulgaria-Telenor
Slovenia-Mobite",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCSEABCP,D,C,SEA,BC,P,ESEABCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"SG,MY,ID","Singapore, Malaysia, Indonesia",GMT+8,It will be activated after receiving the network signal.,4G,mobile.three.com.hk,mobile.three.com.hk,"Singapore: SIMBA/StarHub
Malaysia: U Mobile/Celcom
Indonesia: Telkomsel",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Inactive,US,DCVNMBCP,D,C,VNM,BC,P,EVNMBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,VN,Vietnam,GMT+8,It will be activated after receiving the network signal.,4G,internet（Automatic）,internet（Automatic）,Viettel,No,[object Object],Yes,1,No,,No,,,,,Optional Data Plan,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCKORBCZ,D,C,KOR,BC,Z,EKORB1P,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,KR,South Korea,Count 24h,It will be activated after installing the QR code to your device. Installation right before your flight / right after landing is recommended.,4G/5G,lte.sktelecom.com,lte.sktelecom.com,SK Telecom,No,[object Object],Yes,1,No,,No,,,,,,1752114681000,1766124062000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCSEAJYF,D,C,SEA,JY,F,ESEAJYF,eSIM,JOYTEL,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"SG,MY,ID,TH","Singapore, Malaysia, Indonesia, Thailand",GMT+7,It will be activated after receiving the network signal.,3G/4G,mobile.three.com.hk	,mobile.three.com.hk	,"Singapore-Simba、Starhub
Malaysia- Digi、Celcom	
Indonesia-Telkomsel
Thailand-Ais",No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCAREBCP,D,C,ARE,BC,P,EAREBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,AE,UAE,Count 24h,It will be activated after receiving the network signal.,4G,auto,auto,Etisalat,No,[object Object],Yes,1,No,,No,,,,,Optional Data Plan,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCTURWMP,D,C,TUR,WM,P,ETURWMP,eSIM,WORLDMOVE,API Purchase,Base + Datapack,Daily Data,[object Object],Official,TR,Turkey,UTC +0,It will be activated after receiving the network signal.,4G,plus,plus,"AVEA (Turk telekom), Vodafone, Turkcell ",No,[object Object],Yes,1,No,,No,,,,"The probability of using Tiktok, ChatGPT is 80%.",,1766565034000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCKORJYF,D,C,KOR,JY,F,EKORJYF,eSIM,JOYTEL,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,KR,South Korea,GMT+8,It will be activated after receiving the network signal.,4G,	mobile.three.com.hk ,	mobile.three.com.hk ,SK Telecom,No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCKHMBCP,D,C,KHM,BC,P,EKHMBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,KH,Cambodia,GMT+8,It will be activated after receiving the network signal.,3G/4G,mobile.three.com.hk,mobile.three.com.hk,Metfone,No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCPHLJYP,D,C,PHL,JY,P,EPHLJYP,eSIM,JOYTEL,API Purchase,Base + Datapack,Daily Data,[object Object],Official,PH,Philippines,GMT+8,It will be activated after receiving the network signal.,4G/5G,mobile.three.com.hk,mobile.three.com.hk,Globe,No,[object Object],No,1,No,,No,,"Tiktok, Chat GPT",,,,1747303100000,1766123937000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCINDWMP,D,C,IND,WM,P,EINDWMP,eSIM,WORLDMOVE,API Purchase,Base + Datapack,Daily Data,[object Object],Official,IN,India,GMT +8,It will be activated after receiving the network signal.,4G,mobile,mobile,"Bharti Airtel, Vodafone Idea, Jio",No,[object Object],Yes,1,No,,No,,,,"Coverage area in India : The service is not available in Bodh Gaya. For Jammu and Kashmir states are not available in Diskit, Gulmarg, Jammu, Kargil, Katra, Leh (Leh Ladakh), Plan Bandipora and Srinagar.
The probability of using Tiktok, ChatGPT is 80%.",,1766461898000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCACMBCF,D,C,ACM,BC,F,EACMBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"US,CA,MX","United States of America, Canada, Mexico",GMT+8,It will be activated after receiving the network signal.,4G/5G,mobile.three.com.hk,mobile.three.com.hk,"Canada: Rogers Wireless
USA: AT&T/Verizon
Mexico: Telcel/Movistar",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCKORJYP,D,C,KOR,JY,P,EKORJYP,eSIM,JOYTEL,API Purchase,Base + Datapack,Daily Data,[object Object],Official,KR,South Korea,GMT+8,It will be activated after receiving the network signal.,4G,	mobile.three.com.hk ,	mobile.three.com.hk ,SK Telecom,No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCKORBCP,D,C,KOR,BC,P,EKORBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,KR,South Korea,GMT+8,It will be activated after receiving the network signal.,4G/5G,mobile.three.com.hk,mobile.three.com.hk,SK Telecom,No,[object Object],Yes,1,No,,No,,,,,Optional Data Plan,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCE33BCF,D,C,E33,BC,F,EE33BCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"AT,BE,BG,CZ,DK,DE,EE,ES,FI,FR,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,CY,CH,TR,GB","Austria, Belgium, Bulgaria, Czech Republic, Denmark, Germany, Estonia, Spain, Finland, France, Greece, Croatia, Hungary, Ireland, Iceland, Italy, Liechtenstein, Lithuania, Luxembourg, Latvia, Malta, Netherlands, Norway, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Cyprus, Switzerland, Turkey, United Kingdom",GMT+8,It will be activated after receiving the network signal.,4G/5G,drei.at,drei.at,"Greece-Wind
Netherlands-KPN
Belgium-Orange
France-Orange
Spain-Orange
Hungary-Telenor Hungary
Croatia-Telemach
Italy-Wind Telecomunicazioni SpA
Romania-Orange
Switzerland-Sunrise
Czech-O2
Slovakia-Orange
Austria-3
United Kingdom-3
Denmark-3
Sweden-Telia
Norway-Telia
Finland-Elisa
Lithuania-Telia
Latvia-LMT
Estonia-Tele2
Poland-Orange
Germany-O2
Portugal-NOS
Luxembourg-Orange
Republic of Ireland-3
Iceland-Siminn
Malta-Melita
Cyprus-Cytamobile-Vodafone
Bulgaria-Telenor
Turkey-Turkcell
Slovenia-Mobitel
Liechtenstein-FL1",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCTWNWMF,D,C,TWN,WM,F,ETWNWMF,eSIM,WORLDMOVE,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,TW,Taiwan,GMT +8,It will be activated after receiving the network signal.,5G/4G,mobile.three.com.hk,mobile.three.com.hk,Chunghwa Telecom,No,[object Object],Yes,1,No,,No,,,,"The probability of using Tiktok, ChatGPT is 80%.",,1763006734000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCAAFBCP,D,C,AAF,BC,P,EAAFBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"BH,EG,ID,IL,KW,MY,OM,QA,SA,SG","Bahrain, Egypt, Indonesia, Israel, Kuwait, Malaysia, Oman, Qatar, Saudi Arabia, Singapore",Count 24h,It will be activated after receiving the network signal.,4G/5G,plus,plus,"Kuwait : zain KW
Saudi Arabia : Mobily
Oman : ooredoo 
Bahrain : zain BH
Qatar : ooredoo
Malaysia : Celcom
Indonesia : Telkomsel
Singapore : SingTel
Egypt : Etisalat
Israel : Pelephone",No,[object Object],Yes,1,No,,No,,,,,Optional Data Plan,1755680826000,1766124126000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCTWNJYF,D,C,TWN,JY,F,ETWNJYF,eSIM,JOYTEL,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,TW,Taiwan,GMT+8,It will be activated after receiving the network signal.,4G,mobile,mobile,CHT,No,[object Object],Yes,3,Yes,https://kyc.esim.exchange/,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.747Z,
Active,US,DCJPNJYF,D,C,JPN,JY,F,EJPNJYF,eSIM,JOYTEL,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,JP,Japan,GMT+8,It will be activated after receiving the network signal.,4G,"cmhk
cmlink","cmhk
cmlink","Softbank, KDDI",No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCSAMBCF,D,C,SAM,BC,F,ESAMBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"MQ,SV,NI,PA,PE,AR,BR,CL,CO,EC,GF,UY","Martinique, El Salvador, Nicaragua, Panama, Peru, Argentina, Brazil, Chile, Colombia, Ecuador, French Guiana, Uruguay",GMT+8,It will be activated after receiving the network signal.,4G/5G,drei.at,drei.at,"Martinique Island-Digicel，
El Salvador-movistar，
Nicaragua-movistar，
Panama-movistar，
Peru-Entel，
Argentina-Movistar，
Brazil-Vivo S.A，
Chile-movistar，
Columbia-movistar，
Ecuador-Movistar，
French Guiana-Digicel，
Uruguay-Movistar，",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCASIBCP,D,C,ASI,BC,P,EASIBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"HK,MO,SG,MY,TH,ID","Hong Kong, Macao, Singapore, Malaysia, Thailand, Indonesia",GMT+8,It will be activated after receiving the network signal.,3G/4G,"Vietnam: cmhk
Hong Kong: 3gnet
Macao: cmhk
Malaysia: mobile.three.com.hk
Indonesia: mobile.three.com.hk
Thailand: cmhk
Singapore: mobile.three.com.hk","Vietnam: cmhk
Hong Kong: 3gnet
Macao: cmhk
Malaysia: mobile.three.com.hk
Indonesia: mobile.three.com.hk
Thailand: cmhk
Singapore: mobile.three.com.hk","Vietnam-Vinaphone/Viettel
Hong Kong-3
Macao-CTM
Malaysia-U Mobile/Celcom
Indonesia-Telkomsel
Thailand-rueMove H
Singapore-SIMBA/Starhub",No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCINDWMF,D,C,IND,WM,F,EINDWMF,eSIM,WORLDMOVE,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,IN,India,GMT +8,It will be activated after receiving the network signal.,4G,mobile,mobile,"Bharti Airtel, Vodafone Idea, Jio",No,[object Object],Yes,1,No,,No,,,,"Coverage area in India : The service is not available in Bodh Gaya. For Jammu and Kashmir states are not available in Diskit, Gulmarg, Jammu, Kargil, Katra, Leh (Leh Ladakh), Plan Bandipora and Srinagar.
The probability of using Tiktok, ChatGPT is 80%.",,1766461917000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCEURBCF,D,C,EUR,BC,F,EEURBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"AT,BE,BG,CZ,DK,DE,EE,ES,FI,FR,GR,GP,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,CY,CH,TR,AX,UA","Austria, Belgium, Bulgaria, Czech Republic, Denmark, Germany, Estonia, Spain, Finland, France, Greece, Guadeloupe, Croatia, Hungary, Ireland, Iceland, Italy, Liechtenstein, Lithuania, Luxembourg, Latvia, Malta, Netherlands, Norway, Poland, Portugal, Romania, Sweden, Slovenia, Slovakia, Cyprus, Switzerland, Turkey, Åland Islands, Ukraine",GMT+8,It will be activated after receiving the network signal.,4G/5G,drei.at,drei.at,"Greece-Wind,
Netherlands-KPN,
Belgium-Orange，
France-SFR,
Spain-Yoigo,
Hungary-Telenor Hungary,
Croatia-Hrvatski Telekom d.d.
Italy-Iliad,
Romania-Digi.Mobil,
Czech-O2,
Slovakia-Orange,
Austria-3,
Denmark-3,
Sweden-3，
Finland-Elisa，
Lithuania-Tele2,
Latvia-Tele2，
Estonia-Tele2，
Poland-Orange，
Germany-O2，
Portugal-NOS，
Luxembourg-POST,
Republic of Ireland-3，
Malta-GO，
Cyprus-Cytamobile-Vodafone，
Bulgaria-Telenor,
Slovenia-Mobitel
",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Inactive,US,DCMLBJYP,D,C,MLB,JY,P,EMLBJYP,eSIM,JOYTEL,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"AT,BG,DK,DE,EE,ES,FI,GP,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,CH,ID,UA,US,KH,CA,EG,GH,MM,NG,PH,RU,SA,UZ","Austria, Bulgaria, Denmark, Germany, Estonia, Spain, Finland, Guadeloupe, Ireland, Italy, Lithuania, Latvia, Netherlands, Norway, Poland, Portugal, Romania, Sweden, Switzerland, Indonesia, Ukraine, United States of America, Cambodia, Canada, Egypt, Ghana, Myanmar, Nigeria, Philippines, Russia, Saudi Arabia, Uzbekistan",GMT+8,It will be activated after receiving the network signal.,4G,internet,internet,Various,No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Inactive,US,DCVNMJYZ,D,C,VNM,JY,Z,EVNMJYP,eSIM,JOYTEL,API Purchase,Base + Datapack,Daily Data,[object Object],Official,VN,Vietnam,GMT+7,It will be activated after receiving the network signal.,4G,v-internet,v-internet,Viettel,Yes,VN,Yes,1,No,,No,,,,"eSIM have to install within 15 days after purchased
Check data usage： *102#",,1744788925000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCCHNBCA,D,C,CHN,BC,A,ECHNBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,CN,China,GMT+8,It will be activated after receiving the network signal.,4G/5G,mobile.three.com.hk,mobile.three.com.hk,"ChinaTelecom
ChinaMobile",No,[object Object],Yes,1,No,,No,,,,,,1751447459000,1766124041000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCAS4BCP,D,C,AS4,BC,P,EAS4BCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"SG,MY,ID,TH","Singapore, Malaysia, Indonesia, Thailand",Count 24h,It will be activated after receiving the network signal.,4G/5G,plus,plus,"Malaysia: Celcom
Indonesia: Telkomsel
Thailand: AIS
Singapore: SingTel",No,[object Object],Yes,1,No,,No,,,,,Optional Data Plan,1755505620000,1766124126000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCLAOWMF,D,C,LAO,WM,F,ELAOWMF,eSIM,WORLDMOVE,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,LA,Laos,GMT +8,It will be activated after receiving the network signal.,4G,mobile.three.com.hk,mobile.three.com.hk,ETL,No,[object Object],Yes,1,No,,No,,,,"The probability of using Tiktok, ChatGPT is 80%.",,1766461969000,1771815301000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCASIJYH,D,C,ASI,JY,H,EASIJYP,eSIM,JOYTEL,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"SG,MY,TH,ID","Singapore, Malaysia, Thailand, Indonesia",GMT+8,It will be activated after receiving the network signal.,4G,mobile,mobile,"Sing: Singtel Malay: Maxis Thailand: AIS Indonesia: Telkomsel"" with Singapore (M1, StarHub), Malaysia (Celcom, DiGi), Thailand (DTAC), Indonesia (XL, TELKOMSEL)",No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123923000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCPHLJYF,D,C,PHL,JY,F,EPHLJYF,eSIM,JOYTEL,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,PH,Philippines,GMT+8,It will be activated after receiving the network signal.,4G/5G,mobile.three.com.hk	,mobile.three.com.hk	,Globe,No,[object Object],No,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766123934000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCSEABCF,D,C,SEA,BC,F,ESEABCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"SG,MY,ID","Singapore, Malaysia, Indonesia",GMT+8,It will be activated after receiving the network signal.,4G,mobile.three.com.hk,mobile.three.com.hk,"Singapore: SIMBA/StarHub
Malaysia: U Mobile/Celcom
Indonesia: Telkomsel",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:09.536Z,
Active,US,DCCHMBCP,D,C,CHM,BC,P,ECHMBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,"CN,HK,MO","China, Hong Kong, Macao",GMT+8,It will be activated after receiving the network signal.,4G,ctm-mobile,ctm-mobile,"Hong Kong-Smartone，
Macao-CTM
China-China Mobile",No,[object Object],Yes,1,No,,No,,Chat GPT,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:09.535Z,
Active,US,DCHKMBCF,D,C,HKM,BC,F,EHKMBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"HK,MO","Hong Kong, Macao",GMT+8,It will be activated after receiving the network signal.,4G/5G,CTExcel,CTExcel,"HongKong-CSL
Macao-CTM",No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,Optional Data Plan,1758272869000,1766124126000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCGBRBCP,D,C,GBR,BC,P,EGBRBCP,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Daily Data,[object Object],Official,GB,United Kingdom,GMT+8,It will be activated after receiving the network signal.,4G/5G,mobile.three.com.hk,mobile.three.com.hk,"United Kingdom-3
Republic of Ireland-3",No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.748Z,
Active,US,DCCHMBCF,D,C,CHM,BC,F,ECHMBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"CN,HK,MO","China, Hong Kong, Macao",GMT+8,It will be activated after receiving the network signal.,4G,ctm-mobile,ctm-mobile,"Hong Kong-Smartone，
Macao-CTM
China-China Mobile",No,[object Object],Yes,1,No,,No,,Chat GPT,,,,1752035230000,1766124041000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCAS4BCF,D,C,AS4,BC,F,EAS4BCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"SG,MY,ID,TH","Singapore, Malaysia, Indonesia, Thailand",Count 24h,It will be activated after receiving the network signal.,4G/5G,plus,plus,"Malaysia: Celcom
Indonesia: Telkomsel
Thailand: AIS
Singapore: SingTel",No,[object Object],Yes,1,No,,No,,,,,Optional Data Plan,1755505652000,1766124126000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.749Z,
Active,US,DCMDVBCY,D,C,MDV,BC,Y,EMDVBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,MV,Maldives,UTC+5,It will be activated after receiving the network signal.,4G/5G,ooredoodata,ooredoodata,Ooredoo,No,[object Object],Yes,1,No,,No,,,,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:09.535Z,
Active,US,DCANZBCF,D,C,ANZ,BC,F,EANZBCF,eSIM,BILLIONCONNECT,API Purchase,Base + Datapack,Fixed Data,[object Object],Official,"AU,NZ","Australia, New Zealand",GMT+8,It will be activated after receiving the network signal.,4G,mobile,mobile,"Australia- Optus
New Zealand- Spark",No,[object Object],Yes,1,No,,No,,"Tiktok, Chat GPT",,,,1744788925000,1766124025000,2026-03-16T07:30:20.452Z,,2026-04-30T04:43:07.747Z,
